"","logFC","logCPM","LR","PValue","FDR"
"1557669_at",2.37983727812742,3.8309834677492,58.2925275200485,2.25900501197e-14,6.73195067474026e-14
"206296_x_at",2.37975181357758,3.83273495828049,58.2878403865613,2.26439350292163e-14,6.74764087487683e-14
"228649_at",1.9285501124192,4.1902697564228,58.2874529847316,2.26483944845053e-14,6.74860193166019e-14
"244123_at",2.3797233242709,3.8333189691369,58.2862749825388,2.26619600883004e-14,6.75190816755396e-14
"242632_at",2.3797233242709,3.8333189691369,58.2862749825388,2.26619600883004e-14,6.75190816755396e-14
"229059_at",2.37969483440248,3.83390307022505,58.2847083267366,2.26800139344163e-14,6.756918929077e-14
"202915_s_at",-1.68108130125742,5.54571658168193,58.2798523599827,2.27360646601645e-14,6.77324870753823e-14
"224875_at",-1.0992240321936,5.02423410414115,58.273891288824,2.28050607524716e-14,6.79343302082043e-14
"218947_s_at",-1.06634883592525,5.09778103154345,58.2663465029364,2.28926879155404e-14,6.8191648694207e-14
"219127_at",-1.33963187504091,4.55750072728019,58.2619855510489,2.29434907313004e-14,6.8339254507183e-14
"216840_s_at",-2.59768514206865,5.27289856406066,58.2587177145056,2.29816332419547e-14,6.84491364331792e-14
"214917_at",-1.49179638493806,4.47241175043188,58.2576654637751,2.29939287149638e-14,6.84820270449203e-14
"235372_at",1.64905970031871,4.49812374893965,58.2555697834713,2.30184361974526e-14,6.85512827003497e-14
"221677_s_at",-1.0294466134836,5.18829842769368,58.2553242433059,2.30213093239753e-14,6.85561049721322e-14
"212492_s_at",-1.66121892220653,5.31081697610081,58.2489028209857,2.30965755110301e-14,6.87764972531764e-14
"205270_s_at",-1.22155523686878,4.76426556182911,58.2470843021833,2.31179352676144e-14,6.88363528350298e-14
"236523_at",3.41528372398473,3.35300140186681,58.2441049364527,2.31529726953221e-14,6.89181679223276e-14
"1554034_a_at",3.41528372398473,3.35300140186681,58.2441048873901,2.31529732727366e-14,6.89181679223276e-14
"228893_at",3.41528372398473,3.35300140186681,58.2441047402024,2.31529750049805e-14,6.89181679223276e-14
"1556960_a_at",3.41528372398473,3.35300140186681,58.2441047402024,2.31529750049806e-14,6.89181679223276e-14
"237303_at",3.41528372398473,3.35300140186681,58.2441047402024,2.31529750049806e-14,6.89181679223276e-14
"243525_at",3.41528372398473,3.35300140186681,58.2441047402024,2.31529750049806e-14,6.89181679223276e-14
"1554853_at",3.41525522147496,3.35363446714492,58.2429328602558,2.31667709031948e-14,6.89367200336271e-14
"1554294_s_at",3.41525522147496,3.35363446714492,58.2429327130699,2.31667726364492e-14,6.89367200336271e-14
"210748_at",3.41525522147496,3.35363446714492,58.2429327130699,2.31667726364492e-14,6.89367200336271e-14
"233574_at",3.41525522147496,3.35363446714492,58.2429327130699,2.31667726364492e-14,6.89367200336271e-14
"240719_at",3.41525522147496,3.35363446714492,58.2429327130699,2.31667726364492e-14,6.89367200336271e-14
"241660_at",3.41525522147496,3.35363446714492,58.2429327130699,2.31667726364493e-14,6.89367200336271e-14
"207893_at",3.41522671840235,3.35426768067428,58.2417595476653,2.31805919070377e-14,6.89740877560429e-14
"229512_at",-1.12894291832008,4.9586397632907,58.2380987736808,2.32237669417639e-14,6.90987950337909e-14
"213335_s_at",3.09854922507201,3.46350147749652,58.2323708864299,2.32914829259738e-14,6.92927375937795e-14
"207617_at",3.09854922507201,3.46350147749652,58.2323707280521,2.32914848010696e-14,6.92927375937795e-14
"231429_at",3.09852072567954,3.46412405195609,58.2311104509226,2.33064104917709e-14,6.93258252346213e-14
"237196_at",3.09852072567954,3.46412405195609,58.2311104509226,2.33064104917709e-14,6.93258252346213e-14
"239968_at",3.09852072567954,3.46412405195609,58.2311104509226,2.33064104917709e-14,6.93258252346213e-14
"213729_at",-2.08138540987376,5.88049814139678,58.2305523733365,2.33130229626558e-14,6.93417218193452e-14
"1559813_at",3.09849222572445,3.46474676125477,58.2298489495338,2.3321360265385e-14,6.93514289410382e-14
"207158_at",3.09849222572445,3.46474676125477,58.2298489495338,2.3321360265385e-14,6.93514289410382e-14
"229406_at",3.09849222572445,3.46474676125477,58.2298489495338,2.3321360265385e-14,6.93514289410382e-14
"238471_at",3.09849222572445,3.46474676125477,58.2298489495338,2.33213602653851e-14,6.93514289410382e-14
"206489_s_at",3.09846372520674,3.46536960535582,58.2285863822342,2.33363322776328e-14,6.93921774775424e-14
"207700_s_at",-2.04985837154567,5.52253699584997,58.19915177421,2.36881179053802e-14,7.04344053989918e-14
"228150_at",-1.9876663810078,4.81864715323965,58.1979978123237,2.37020169650231e-14,7.04719004602012e-14
"1556748_x_at",2.00563166188323,4.11562239358817,58.1970550964112,2.3713377697805e-14,7.05018447867041e-14
"203938_s_at",-1.06319343216578,5.10175134612638,58.1963856958707,2.37214479964168e-14,7.05220036541834e-14
"239547_at",-2.42810242923839,5.08958231097575,58.195320677779,2.37342935280312e-14,7.05563559506909e-14
"202319_at",-1.18642070831695,4.84372225270649,58.1925152912451,2.37681635346383e-14,7.06532018298455e-14
"239893_at",-1.3673317944204,4.50470542290968,58.1886371416469,2.38150648789021e-14,7.0788772004674e-14
"228121_at",-1.2460791775714,4.72208012433959,58.1639088089858,2.41163083556187e-14,7.16803022203561e-14
"212851_at",-1.28668934833359,5.07780870594299,58.1489689039844,2.4300152500666e-14,7.22228113706193e-14
"203602_s_at",-1.08982606009508,5.05075397676855,58.1468402547133,2.43264606389728e-14,7.22970721006599e-14
"215664_s_at",3.24045196088391,3.4092607638319,58.1321116674722,2.45092747948755e-14,7.28285127228715e-14
"234535_at",3.24045196088391,3.4092607638319,58.1321116165446,2.45092754293705e-14,7.28285127228715e-14
"238031_at",3.24045196088391,3.4092607638319,58.1321116165446,2.45092754293706e-14,7.28285127228715e-14
"223188_at",1.83683814789084,4.27693400927643,58.1315088921215,2.45167857715698e-14,7.28468703907711e-14
"1570445_a_at",3.2404234599329,3.40988855407883,58.1308956507607,2.45244295249647e-14,7.28616705496665e-14
"207373_at",3.2404234599329,3.40988855407883,58.1308954470527,2.45244320644813e-14,7.28616705496665e-14
"236792_at",3.24039495841915,3.41051648575565,58.129678096297,2.45396128128466e-14,7.2890929023871e-14
"236135_at",3.24039495841915,3.41051648575565,58.129678096297,2.45396128128467e-14,7.2890929023871e-14
"237469_at",3.24039495841915,3.41051648575565,58.129678096297,2.45396128128467e-14,7.2890929023871e-14
"237934_at",3.24039495841915,3.41051648575565,58.129678096297,2.45396128128467e-14,7.2890929023871e-14
"37652_at",-1.27345972334878,5.1381577856951,58.122554773112,2.46286315619808e-14,7.31513706351206e-14
"201025_at",-1.09214527194215,5.03155297953984,58.1065910215566,2.48293025230742e-14,7.37433926584323e-14
"229467_at",-1.18537673968909,4.82872641856839,58.0916554066875,2.50185304014534e-14,7.43013660890529e-14
"223463_at",-2.56671057709514,6.01895257759669,58.0906171297701,2.50317384412801e-14,7.43365541946115e-14
"1553082_at",2.6907466548887,3.64336822231357,58.0823087738292,2.51376815837039e-14,7.46471182157838e-14
"201834_at",-1.08652590876926,5.05639765647192,58.081870601992,2.51432813240063e-14,7.4659691869334e-14
"211794_at",2.69071816172827,3.64397232116662,58.0809060948389,2.51556119123207e-14,7.46922494464068e-14
"1552422_at",2.6906896680057,3.64457653295392,58.079502052359,2.51735724853025e-14,7.47334025972696e-14
"1568828_at",2.6906896680057,3.64457653295392,58.079502052359,2.51735724853025e-14,7.47334025972696e-14
"224041_at",2.6906896680057,3.64457653295392,58.079502052359,2.51735724853025e-14,7.47334025972696e-14
"213611_at",-1.24107932674429,4.73474511135214,58.0782004262659,2.51902344038372e-14,7.47786919013579e-14
"234406_at",2.69066117372095,3.64518085762344,58.0780966463684,2.51915633494488e-14,7.47786919013579e-14
"214188_at",-1.24105107884717,4.73432374404702,58.0755367434071,2.52243662078165e-14,7.48719990451883e-14
"1558340_at",2.69060418346483,3.64638984540022,58.0752817437712,2.52276361389226e-14,7.4873575393312e-14
"238400_at",2.69060418346483,3.64638984540022,58.0752817437712,2.52276361389226e-14,7.4873575393312e-14
"235785_at",2.12741091486403,4.01479709071253,58.0586872439664,2.54413464183748e-14,7.55037515835989e-14
"1557835_at",-1.42270802854054,4.41176190946161,58.055509492722,2.54824768833328e-14,7.5621712092717e-14
"217935_s_at",-1.47869780080323,5.45633733830671,58.0492435659994,2.55637734426743e-14,7.58588500937975e-14
"39891_at",-1.1468325141619,4.92873377405837,58.043196063486,2.56424821614785e-14,7.60882835221338e-14
"223286_at",-1.01411165104532,5.22271873069484,58.0212593154784,2.59300311313325e-14,7.69373447715638e-14
"228711_at",-1.18110785328748,4.83857570185251,58.0155072677035,2.60059619421832e-14,7.71584528537478e-14
"224451_x_at",-1.30036061543131,4.6084245872365,57.9999761464385,2.62120960992101e-14,7.77658231170607e-14
"204688_at",-1.70631305202764,5.60839344742885,57.9898376446819,2.63475387293336e-14,7.81634118299684e-14
"226069_at",-1.35949840470092,4.50727185904587,57.9865192604908,2.63920217315804e-14,7.82911284343855e-14
"1567861_at",4.2957779785145,3.12927815888755,57.960792406596,2.6739449950575e-14,7.93131571663695e-14
"242063_s_at",4.2957779785145,3.12927815888755,57.960792406596,2.6739449950575e-14,7.93131571663695e-14
"219444_at",-1.08261063013836,5.05343337377494,57.9494974652243,2.68934244583668e-14,7.97655409710972e-14
"1557656_at",2.03087798692286,4.08744142458577,57.9407702859825,2.70130020728969e-14,8.01158605009838e-14
"216219_at",2.03084951386615,4.08799328007841,57.9390017398396,2.70372989954226e-14,8.0183571413253e-14
"1564149_at",2.86491777452146,3.55611818081443,57.9348250872119,2.70947661811925e-14,8.03322153349572e-14
"230507_at",2.86491777452146,3.55611818081443,57.9348250313942,2.70947669500126e-14,8.03322153349572e-14
"1561565_at",2.86491777452146,3.55611818081443,57.9348250313942,2.70947669500127e-14,8.03322153349572e-14
"240641_at",2.86491777452146,3.55611818081443,57.9348250313942,2.70947669500127e-14,8.03322153349572e-14
"241239_at",2.86491777452146,3.55611818081443,57.9348250313942,2.70947669500127e-14,8.03322153349572e-14
"216458_at",2.03076409133217,4.08964921186219,57.9336857814545,2.71104632631179e-14,8.03691773887276e-14
"214822_at",2.86488927824544,3.55673141954647,57.9334935511349,2.71131126634101e-14,8.03691773887276e-14
"1559679_a_at",2.86488927824544,3.55673141954647,57.933493495318,2.71131134327403e-14,8.03691773887276e-14
"1557713_at",2.86488927824544,3.55673141954647,57.933493495318,2.71131134327404e-14,8.03691773887276e-14
"1555213_a_at",2.86486078140703,3.55734478181987,57.9321606653738,2.71314901906167e-14,8.04105716702066e-14
"1558565_at",2.86486078140703,3.55734478181987,57.9321606653738,2.71314901906167e-14,8.04105716702066e-14
"231009_at",2.86486078140703,3.55734478181987,57.9321606653738,2.71314901906167e-14,8.04105716702066e-14
"215261_at",2.03073561603283,4.09020131065051,57.9319103553021,2.71349427990164e-14,8.04164452022452e-14
"243132_at",2.86483228400622,3.55795826758956,57.9308265415396,2.71498972686756e-14,8.04476822655995e-14
"1565858_at",2.86483228400622,3.55795826758956,57.9308265415396,2.71498972686757e-14,8.04476822655995e-14
"211882_x_at",2.86483228400622,3.55795826758956,57.9308265415396,2.71498972686757e-14,8.04476822655995e-14
"204353_s_at",-1.04611839646308,5.14148985241696,57.9304479074091,2.71551236083578e-14,8.04588079600587e-14
"227618_at",-1.93052785905596,4.77388085524989,57.9301707966684,2.71589492444695e-14,8.04657824830048e-14
"205280_at",-1.44917263737352,4.36141858123111,57.9273164160341,2.71983866276002e-14,8.05782600305632e-14
"232892_at",2.03065018677043,4.09185797057959,57.9265737566115,2.72086569280553e-14,8.06043193292927e-14
"213004_at",-2.53133457065439,5.52496807083001,57.9256841239399,2.72209648423028e-14,8.06364118086852e-14
"241460_at",-1.29554753383661,4.92763896187357,57.9227510827968,2.72615824308711e-14,8.07523577531626e-14
"1552467_at",2.03053627323623,4.09406769607985,57.9194342107164,2.73075884871035e-14,8.08842516134344e-14
"210056_at",2.03047931310401,4.09517291991158,57.915854117144,2.73573326843709e-14,8.10272028449608e-14
"1554749_s_at",2.03045083219655,4.09572562184112,57.9140614901613,2.73822746881672e-14,8.10922905739108e-14
"238855_at",2.03045083219655,4.09572562184112,57.9140614901613,2.73822746881672e-14,8.10922905739108e-14
"243049_at",-1.51067939954338,4.27907237967471,57.9116362265223,2.7416055201049e-14,8.11879336032797e-14
"52731_at",-1.11386164177509,4.97836039035413,57.9027948239295,2.75395569690782e-14,8.15492459534418e-14
"232484_at",-1.29456852681672,4.62362309661314,57.899828094242,2.75811225498931e-14,8.1667905519383e-14
"1553583_a_at",-3.5308175323585,5.89171771949256,57.8968839698727,2.76224334705902e-14,8.17857982240072e-14
"226074_at",-1.20274748776345,4.80335088742209,57.8896898845181,2.77236390055427e-14,8.20810073443464e-14
"239146_at",-1.51011319877051,4.26939097121918,57.8684316967366,2.80248697704377e-14,8.29683644519536e-14
"219640_at",-1.07900957661975,5.05420622151135,57.8485682451183,2.83092958477024e-14,8.38058774418283e-14
"1558407_at",-1.07634147059088,5.06686978234942,57.8422654536148,2.84001481724782e-14,8.40702816096505e-14
"218264_at",-1.10744078106811,5.00012001125367,57.832702579261,2.85385507473283e-14,8.44754080510083e-14
"215766_at",-1.26087578061513,4.68719918390257,57.8314765640299,2.85563434862925e-14,8.45234993564878e-14
"226279_at",-2.55964963319032,5.9821228860301,57.8292530290321,2.85886412113942e-14,8.4614516225463e-14
"223033_s_at",-1.07101462098475,5.09090770334412,57.8268446608475,2.86236649456091e-14,8.47135910415276e-14
"1560617_at",2.61188324452504,3.6803775996839,57.8259173466197,2.86371618725555e-14,8.47489485998361e-14
"238152_at",2.61182626075712,3.68157780860005,57.8230564371176,2.86788421443643e-14,8.48677037369082e-14
"1567068_at",2.61179776803007,3.68217807566238,57.8216238071851,2.86997367722588e-14,8.49203435449318e-14
"241597_at",2.61179776803007,3.68217807566238,57.8216238071851,2.86997367722588e-14,8.49203435449318e-14
"223916_s_at",2.61174078088972,3.68337893472142,57.8187544968589,2.87416309167255e-14,8.50351012106044e-14
"233324_at",2.61174078088972,3.68337893472142,57.8187544968589,2.87416309167255e-14,8.50351012106044e-14
"205352_at",-1.3802041691621,4.84830416706423,57.8164952978271,2.87746600163172e-14,8.5128214728215e-14
"207280_at",2.61168379150085,3.68458022665915,57.8158796257796,2.8783667618332e-14,8.51502557641112e-14
"39705_at",-1.1072716733464,4.99782887284204,57.8152690305502,2.87926037303233e-14,8.51720829386695e-14
"209084_s_at",-1.10713076504155,4.99591938095872,57.8008238164076,2.90048221594796e-14,8.57952094551799e-14
"209420_s_at",-1.06810125421663,5.09897302062932,57.7893950630732,2.91738333405334e-14,8.62904699969523e-14
"235079_at",-2.23273983113908,5.62467031737412,57.7890630341726,2.91787581661682e-14,8.63003679939006e-14
"222618_at",-1.10696169282786,4.9936277453567,57.7835891520607,2.9260069639117e-14,8.65361771795707e-14
"203656_at",-1.49983091933486,5.40016826497494,57.7830324803102,2.92683513777851e-14,8.65559882940501e-14
"232983_s_at",-1.0728880480218,5.06872542128436,57.7518204805322,2.97364716375942e-14,8.79356150568157e-14
"221308_at",2.19585768732639,3.94866038852776,57.7491068078518,2.97775237945916e-14,8.80522505932556e-14
"220295_x_at",1.81186318341295,4.29798049378169,57.7474914903682,2.98019870665351e-14,8.81198227712297e-14
"229366_at",-1.36987026938347,5.1048493981361,57.7470672868018,2.98084147758222e-14,8.81340621819209e-14
"234707_x_at",2.19577224482385,3.95036823200821,57.744154833844,2.98525829468057e-14,8.82598806368142e-14
"235007_at",-1.16433303261592,4.87428155778867,57.706481804565,3.04298416420762e-14,8.99568311316852e-14
"218321_x_at",-1.03007939942204,5.18131842174764,57.7056158238313,3.044324144292e-14,8.99915779569449e-14
"203650_at",-1.1452044905851,5.30950965203562,57.7039756170894,3.04686374556904e-14,9.00617804449302e-14
"230647_at",2.05768170724434,4.05929240175718,57.6989094735652,3.05472126189914e-14,9.02891582843201e-14
"1558280_s_at",-1.46907483975778,4.33631906951142,57.6980583377994,3.05604334916328e-14,9.03233526760919e-14
"226539_s_at",2.05748237318559,4.06318182730061,57.6866824512537,3.07376881581437e-14,9.08423297322435e-14
"230559_x_at",-1.37447308109489,4.48664926405107,57.679037397401,3.08573880101715e-14,9.11911620699491e-14
"232171_x_at",-1.16071767530145,4.88948477393231,57.6783533616221,3.08681207748845e-14,9.12179495928447e-14
"240280_at",2.05731149354729,4.06651810272609,57.6761359675892,3.09029381611902e-14,9.13159025003014e-14
"230383_x_at",-1.45514924950206,4.90834621795744,57.667490557984,3.10390635259166e-14,9.17131862451086e-14
"212346_s_at",-1.13060342791187,4.94551853136983,57.6596031734363,3.11637767742199e-14,9.20767087344215e-14
"210757_x_at",-2.51864894855322,6.13106011105258,57.6564594811905,3.12136236346366e-14,9.22190031462096e-14
"205151_s_at",-1.3447858806946,4.52177240343139,57.6422741905292,3.14395417339951e-14,9.2881447252725e-14
